Date,Site,treatment,Plot,Depth,TOC.k2so4,TN.k2so4,TOC.fum,TN.fum,MBC,MBN,PO4.fum,NH4,NO3,PO4,TFPA,phenolics,TRS,Mic.PO4,Core.length,Core.mass,Homogenized.mass,Dry.weight,NH4.H2O,NO3.H2O,PO4.H2O,TFPA.H2O,TRS.H2O,Data.Type,Fill,Mass,Bubles.sediment,Time,Average.vacutainer.7.176g,Purpose,Purpose2,X,X.1,Matrix,Notes,Cat.L,Cat.W,An.L,An.W,Cation.Area,Anion.area,pH,X_decimal.degree,Y_decimal.degree,DBH..cm.,Height.m.
6/8/2021,Mesic,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,2.971502958,0.365813987,1.349344374,1.0279481,NA,0.041508878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2021,Mesic,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,1.5871036,0.546691309,0.821678812,0.8932599,NA,0.045065919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2021,Mesic,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,5.77547222,0.280043369,0.644654887,1.0190877,NA,0.045903431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2021,Mesic,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,5.935185382,0.428285084,1.044194376,0.9412586,NA,0.074596084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.283590991,2.811853243,2.887127781,NA,0.00122644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,8.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.085418973,0.10163325,0.683982891,NA,0.000641094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.037584348,0.304899749,2.023149393,NA,0.0030661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,10.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.051251384,0.10163325,0,NA,0.000557473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.010250277,0.143980437,1.403964881,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0.001708673,0.010250277,0.093163812,0.532786673,NA,0.002815238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,12.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,7.2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.003416759,0.271021999,1.540761459,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.092252491,0.160919312,2.131146691,NA,0.002072364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.838814315,0.143980437,1.835954075,NA,0.00149552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0.001708673,1.768172742,0.093163812,4.003099866,NA,0.001303239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,11.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.000918677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,1.499957167,1.321232247,1.108772265,NA,0.002264645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.00252102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.002585113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.020500554,0.161928226,0.345591355,NA,0.001815989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,12.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.071751937,0,0.705582351,NA,0.003543369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,9.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.255676146,NA,NA,0.002878988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011958656,0.221585993,1.540761459,NA,0.007778803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.020500554,0.596577674,3.059923459,NA,0.005951753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.039292728,0.076702844,4.219094463,NA,0.020485104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,9.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.013667036,0.042612691,2.116747052,NA,0.005868706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.107627906,0.042612691,1.562360919,NA,0.004872133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.027334071,0.085225382,2.541536426,NA,0.005121276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.18963012,0.09933426,0.626384332,NA,0.004595724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,9.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06491842,0,1.382365421,NA,0.009030555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.044417866,0.054182324,0.885577848,NA,0.006594681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001708379,0,0.964775867,NA,0.004931158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.005125138,0.018060775,1.411164701,NA,0.008377028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.028188261,0.09933426,1.46876326,NA,0.010218785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,11.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.010931724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.035875969,0.153516583,1.843153895,NA,0.009030555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,9.3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.049963799,0.131349479,0,NA,0.003635261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.139088414,0.36777854,0.347411056,NA,0.002883138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.611718945,0.175132638,0.078447658,NA,0.002569753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,11.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.005202184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.599565589,1.497384057,0.100861274,NA,0.004700769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.006393045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.012159321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.031058578,0.122592847,0.130746096,NA,0.003196523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.035109697,1.788728713,1.636194007,NA,0.004849005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,8.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.334835917,NA,NA,0.004911439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.005401492,0,0.967521114,NA,0.004162236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,10.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.020255594,0.255532673,1.983605063,NA,0.000790825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.022130693,1.214070895,NA,0.003413034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.008102238,0.246721202,0.197986946,NA,0.013019776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.016204475,0.105737658,1.483034294,NA,0.015208445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.048613426,0.193852373,0.870395442,NA,0.023963121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.39836002,0.119821644,0,NA,0.001010273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,9.3,,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.136387668,0,0,NA,0.003546263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.4,,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.047263053,0.273878043,0.026149219,NA,0.000268032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.3,,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0.060288639,0.03646007,0.136939021,0,NA,0.001566954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.3,,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.055365291,0.068469511,0.227871768,NA,0.001072126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.6,,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.029708205,0.051352133,0.115803685,NA,0.000824712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,10.3,,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.000144325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.037810443,1.386507591,0,NA,0.011504543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.044874701,0.016262735,0.167533702,NA,0.011420363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,11.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01855035,0.072921389,1.704972477,0,NA,0.022363709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.469782025,0.435123184,0.746921086,NA,0.037936932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,9,,>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.016302779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.234189845,2.077935206,0,NA,0.048796098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.269849293,NA,NA,0.053005077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.03827365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,NA,,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.071519055,0,0.712018232,NA,0.053341796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,11.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.046277035,3.624894287,0,NA,0.013861571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.077501336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.018230347,0.299141762,0.607309668,NA,0.002328968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11,,>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.008414006,0.387124633,1.221599908,NA,0.005780331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.3,,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.739056117,2.952781491,NA,0.004433458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,9.2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025242019,0.378326345,1.249522191,NA,0.006622127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0.287530432,0.021035016,0.167167455,0.872571363,NA,0.008726617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,9.8,,>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025242019,0.087982871,0.376950829,NA,0.002581507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.5,,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.049081704,0.004516298,0.523542818,NA,0.001924154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,12.4,,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.023839685,0.023183662,1.486861602,NA,0.002164673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.049081704,0.00782825,0.439775967,NA,0.002244846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.3,,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0020845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.067312051,0.006623903,0.523542818,NA,0.004088827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.4,,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
